Date,GLD,IEF,^FTSE,^GSPC
2019-02-11,-0.004911042708701019,-0.0015300440331542653,0.008188129418557732,0.0007091030986317026
2019-02-12,0.002103577179937588,-0.0013402172559092707,0.0005610806336293628,0.0128902247439735
2019-02-13,-0.003956062177902009,-0.0024915163798449047,0.008089008459338576,0.003023994668760688
2019-02-14,0.005592889654295163,0.004708658137638766,0.0008622400123639018,-0.002651641555101225
2019-02-15,0.005964900110646543,-0.0009565959500928978,0.005516214438307632,0.01087875260858695
2019-02-19,0.015224309695700766,0.0017237791658812895,-0.007945610353907617,0.0014987433214488366
2019-02-20,-0.0017363346220005127,-0.00019143013923450525,0.006880975735431338,0.0017771107537685182
2019-02-21,-0.011306137470128319,-0.002963617706697952,-0.008466396603173942,-0.003526436790880272
2019-02-22,0.0035985360836492397,0.002972426843523168,0.001562658071979195,0.006411102394986878
2019-02-25,-0.0010358346885893654,-0.001529675551286247,0.0007104585276891395,0.0012318625699112573
2019-02-26,0.001675034536747555,0.002968158025461909,-0.0045380648927306755,-0.0007904570968998437
2019-02-27,-0.0070871108191714605,-0.003532181095057485,-0.006138901951342812,-0.0005440493877303387
2019-02-28,-0.005613959130088775,-0.0025864673805355842,-0.004572827429489723,-0.0028255083152146643
2019-03-01,-0.017017506627186707,-0.0032818895699621153,0.0045231598677781815,0.00689532059343434
2019-03-04,-0.0026255308667169075,0.0030898369242646773,0.00389768897941134,-0.003880558492514008
2019-03-05,0.0013162525939691694,0.0005775652452613134,0.006868131962143309,-0.001131532823106185
2019-03-06,-0.0009037184460104486,0.002789580637610367,0.0017540576645522776,-0.006524098653592381
2019-03-07,-0.0008222882461903502,0.0033577902830876916,-0.0053362843723944176,-0.00812571755868352
2019-03-08,0.010945553273622899,0.0014340780897819094,-0.007446670984902259,-0.0021316888487414865
2019-03-11,-0.004884390198699684,-0.0007633815579909387,0.0037020246458907557,0.014666041867757107
2019-03-12,0.006053709964792153,0.002770912486930399,0.002888971106796534,0.0029533182046204143
2019-03-13,0.006992949727453013,-0.0003814388607692454,0.001118693335594667,0.006949583813841809
2019-03-14,-0.011547098821608426,-0.0014299598397345958,0.0036595857521073416,-0.0008680223820187738
2019-03-15,0.004574769560006908,0.0031498865917725105,0.005970426549224639,0.00498490290027398
2019-03-18,0.0005692420438265788,-0.0013315539511573604,0.00980872301104907,0.0037059469012648005
2019-03-19,0.002763299214570525,-0.0006673046736500599,0.0033976057682902905,-0.0001305615560248663
2019-03-20,0.006484057947534483,0.006960570713002712,-0.004505734571272568,-0.0029443536044478913
2019-03-21,-0.004026413261163153,-0.0004737765084189549,0.008819065243107937,0.010852481049954399
2019-03-22,0.002344768069306058,0.007389054944335172,-0.020080718795054686,-0.018974501239482744
2019-03-25,0.007663119616744263,0.002539416625603419,-0.004162273099718061,-0.000839020658475631
2019-03-26,-0.004963137418149799,-0.0008442441033119641,0.0026052868335972867,0.007182725862306283
2019-03-27,-0.005229296137734152,0.002909596278487969,-0.0002917623545412029,-0.0046443248906916645
2019-03-28,-0.014152850613865509,9.389122718106435e-05,0.005573880109859486,0.003589481529391092
2019-03-29,0.0009023839948698598,-0.0015909715966305749,0.006206597989746987,0.0067342800173637585
2019-04-01,-0.003934131206699276,-0.006876426904339317,0.0052477890436162244,0.011568600124275408
2019-04-02,0.0037028271386223555,0.0017026049602275606,0.010071910281805652,1.745570720723677e-05
2019-04-03,-0.0014756542074283452,-0.0031162775349599103,0.0036800620573214093,0.002148376881724312
2019-04-04,0.00254513588527594,0.0010422321156151604,-0.0022107359874276034,0.0020846350796801527
2019-04-05,-0.0010645913747292512,0.00047317175356598185,0.006079520203421174,0.004636432770241061
2019-04-08,0.004344964459018774,-0.0016081076214867762,0.0006714203313551437,0.0010474599539205265
2019-04-09,0.0052240582686200465,0.0018000123613266528,-0.003529275088521855,-0.006067494393846573
2019-04-10,0.003085645543724258,0.0023643774789157135,-0.0004983025296053656,0.0034778715639784963
2019-04-11,-0.012790430232882732,-0.0022643674264978264,-0.0005254587632633756,3.8123067008344336e-05
2019-04-12,-0.0009839698252590567,-0.004632984067990509,0.002574831175013559,0.006609324208602496
2019-04-15,-0.0018879040751599296,0.0013298710048896822,-2.6918464169023437e-05,-0.0006293691084816588
2019-04-16,-0.008963785785923273,-0.0034148843716217403,0.004437332817885498,0.0005093580038946222
2019-04-17,-0.0019085831288392363,0.0001896379896706435,0.00018740577009745962,-0.0022738117853239315
2019-04-18,0.0007482870651696061,0.002379509778795086,-0.0015258258458049623,0.0015790922795098083
2019-04-23,-0.002076929420084306,0.00037957678334255007,0.008471989723701778,0.009862170805402748
2019-04-24,0.0029137401441747812,0.0037968724154164857,-0.006819036341777829,-0.002191763174733685
2019-04-25,0.0008300695036758121,-0.0012290624595953092,-0.005045599188511329,-0.0003689736527457965
2019-04-26,0.006635175033447016,0.0026505927049176314,-0.0007936269711528166,0.0046852921407636305
2019-04-29,-0.004449212353194509,-0.0020774345194208843,0.0016827764022686598,0.001071522174355355
2019-04-30,0.0030621129817147708,0.0019870492555329466,-0.00302390896144078,0.0009514170090862972
2019-05-01,-0.0066006224629272525,-0.0004542971420633535,-0.004435090690298349,-0.007502163081421376
2019-05-02,-0.0038205903541769226,-0.002839824412830816,-0.004603739983368049,-0.0021239857917741967
2019-05-03,0.005919618726200282,0.0013292062289966822,0.003985729564459639,0.009638279380647763
2019-05-07,0.004641504778378547,0.0059727269821441276,-0.01627240279477926,-0.02090881641886455
2019-05-08,-0.0024750055657883907,-0.0018846900226673347,0.001446181392465995,-0.0016054253132695706
2019-05-09,0.002398422606480155,0.0026438514851609973,-0.008747090861814022,-0.0030214249424966866
2019-05-10,0.001897717514232511,-0.000659450979970555,-0.0005688733401509882,0.0037202972597878414
2019-05-13,0.010211626950944463,0.004994659805621415,-0.005497426241960812,-0.02413055719884427
2019-05-14,-0.001711902564663248,-0.0009382006135186804,0.01087425495482397,0.008015944543135589
2019-05-15,-0.0005716127335255727,0.0031914377986479447,0.007650229451593216,0.00583897507464215
2019-05-16,-0.007190107507202059,-0.0019649799976417803,0.007742908044401808,0.008895287120600504
2019-05-17,-0.007077611679961793,0.00046888499098973746,-0.0006663360772081184,-0.005837333350761975
2019-05-20,-8.290208125960596e-05,-0.0016867937272065925,-0.005130255397150285,-0.0067493779153879885
2019-05-21,-0.002320944800343727,-0.0011264292051884617,0.002462077205328761,0.008495835590448308
2019-05-22,-0.0009970317877491253,0.003006807513448617,0.0007232044426006556,-0.0028243962306494508
2019-05-23,0.007734533613593886,0.006089252836803727,-0.014071090584418244,-0.01191414994527018
2019-05-24,0.0010729131367257505,-0.00027954460970558426,0.006458331532637196,0.0013535590072402126
2019-05-28,-0.0038747008151563955,0.004377600072306587,-0.0011954594279802722,-0.008375676922946718
2019-05-29,0.00033105118696652447,-0.00037079182706323266,-0.011514678128009326,-0.0069119122568113145
2019-05-30,0.0067841455794739325,0.0036177817398002077,0.004578847302034061,0.0020984713906617714
2019-05-31,0.013476862164072179,0.0066541446643302304,-0.007827435991134113,-0.01319537280847849
2019-06-03,0.014432812396575123,0.0048125782382817395,0.00322543652275753,-0.0027652403144732274
2019-06-04,0.0003197259638094696,-0.0036626283778266044,0.004105890324286321,0.021432370568193138
2019-06-05,0.00255692921232642,0.0,0.0008178743308069336,0.008161854781411959
2019-06-06,0.003267681746441209,-0.00018389870322776947,0.005498421921461993,0.006135586748687638
2019-06-07,0.0056402851919619135,0.003952176560826581,0.009917492109878356,0.01049769746289475
2019-06-10,-0.00995334973762696,-0.004943449873905603,0.005946630237315675,0.0046600444669098184
2019-06-11,-0.0011968524989021123,0.0,0.003118432648633984,-0.00034988023558091275
2019-06-12,0.00519253494403471,0.0025761047589181185,-0.004176509068561152,-0.0020375791387226005
2019-06-13,0.006119340633088832,0.0024778261072730956,0.00013572940804951195,0.004097381912668174
2019-06-14,-0.00031596300165459557,0.000732277574761131,-0.00309425028724275,-0.001611511904139773
2019-06-17,-0.0006320654488249922,-0.00018330187506176987,0.0015655204750695262,0.0009317492412306283
2019-06-18,0.005060083591572395,0.00192204976071908,0.011648321746777102,0.009717399870633026
2019-06-19,0.006057242183997058,0.002739228933515081,-0.005306999865645534,0.002985163546397107
2019-06-20,0.025177896911959374,0.0016391124877526142,0.0028229759362126128,0.009472185190685156
2019-06-21,0.006635612181659978,-0.00409160156570898,-0.0022762650942893536,-0.0012592227925193322
2019-06-24,0.014850786310930397,0.0034690778926516064,0.0012420108420518883,-0.0017318870104667816
2019-06-25,0.0019411266395166216,0.0015464436008496563,0.000768496350284309,-0.009496397343734198
2019-06-26,-0.009165393111099984,-0.0040870781167710035,-0.0008083638821596573,-0.0012339337557076835
2019-06-27,-0.000977700846950591,0.0030097667006570017,-0.0019012051456116508,0.003823175554131808
2019-06-28,0.0027100317696175935,0.00045461514512790124,0.0031477099798085106,0.0057574526279098315
2019-07-01,-0.019369383559800002,-0.0012565820870137356,0.009682705962908544,0.007672301032188189
2019-07-02,0.021359735486276676,0.0035555056503107085,0.008229435853617906,0.002928125887423194
2019-07-03,0.001649060899963084,0.0019078443296547398,0.006627633622677154,0.007672378673070135
2019-07-05,-0.011150231525253074,-0.006346995289306712,-0.007385660766924929,-0.00180590159841032
2019-07-08,-0.006432617734537516,-0.0010037998271184012,-0.0005031434668698598,-0.004835444424841517
2019-07-09,0.0035037454291328984,-0.0006392981162540723,-0.001695495611334974,0.0012365569653400854
2019-07-10,0.015787490178783115,0.000548494401953814,-0.000769562089497744,0.0045106896075925995
2019-07-11,-0.008443584154164463,-0.004932850531040867,-0.002775358211446144,0.002285226738359958
2019-07-12,0.006254723814186791,0.0011014962466568967,-0.0005059794916407734,0.004620174547884881
2019-07-15,0.0,0.0021088103092612442,0.0034239535454969605,0.00017586919155743175
2019-07-16,-0.008462554430785363,-0.002195775121140886,0.0060411326553222455,-0.003403778522185874
2019-07-17,0.01646531748539748,0.004677247814836694,-0.005503377796233666,-0.006531243569450895
2019-07-18,0.014117951186161548,0.0024643806548227953,-0.005626687325824387,0.003581997784064761
2019-07-19,-0.014727392803034478,-0.001821327217359503,0.0020819283678232825,-0.00617673452276668
2019-07-22,-0.00014876383044060137,0.00045640582600814383,0.0008256698056903211,0.002828694915066654
2019-07-23,-0.005652618252780628,-0.0016414200856436079,0.005588896797800391,0.006847482673755456
2019-07-24,0.005086339018351538,0.0014611773861068489,-0.007331035617736292,0.004688147952890187
2019-07-25,-0.007070008058076338,-0.0017326519429747833,-0.0016529897145570738,-0.005262401280453521
2019-07-26,0.001648937368628589,-0.0001826667889857081,0.008011643484212128,0.007387691099234761
2019-07-29,0.006659678193005059,0.0009134196111166837,0.018214091510415864,-0.0016161146071345112
2019-07-30,0.003344956160896251,0.00045682033737204364,-0.005177880007168012,-0.0025786549148275606
2019-07-31,-0.013112972808538625,0.0025549499113697305,-0.00784641961768373,-0.010885526112695776
2019-08-01,0.02402219643390402,0.011342768736217756,-0.00025042210057735215,-0.00899879386967306
2019-08-02,-0.0038120684590625675,0.0020731954849875223,-0.023441285577487925,-0.007282739927037873
2019-08-05,0.013981852270352535,0.00863716278516291,-0.024733052462794225,-0.0297778200029859
2019-08-06,0.008128386897085838,0.0016057881168356491,-0.007225973191338664,0.013017017169932643
2019-08-07,0.015189695160357397,0.0,0.00376479764416926,0.0007668762331907164
2019-08-08,0.005034686098196239,8.903231667689582e-05,0.0121132572082987,0.018762303409984193
2019-08-09,-0.0033161732510501585,-0.001514599526108995,-0.004392044967527764,-0.00661660635492356
2019-08-12,0.009698502260031328,0.006332376550578944,-0.003749666716859723,-0.012317322177972212
2019-08-13,-0.005959518154781018,-0.003544879095425335,0.0033486524108121696,0.015131688322181258
2019-08-14,0.0068415942238304606,0.006670175347522234,-0.014205133347201082,-0.029292752911742603
2019-08-15,0.0066549698650941735,0.006361397438434446,-0.011317995977703,0.0024642680276520945
2019-08-16,-0.006402214255277094,-0.0026337625462923286,0.007103466154308791,0.014426124657807904
2019-08-19,-0.011696303286335752,-0.0047535258693891524,0.010186589952570158,0.012105865492430645
2019-08-20,0.007795380191040424,0.004422321678084762,-0.008999011579743366,-0.007914727601131322
2019-08-21,-0.003164420123660472,-0.002641882353088154,0.011087719298245702,0.00824679859557964
2019-08-22,-0.0025395077899371676,-0.002206865160530813,-0.01052190514818152,-0.0005060748601761755
2019-08-23,0.019589847185487175,0.0067245592283950995,-0.004657584579952245,-0.025946336754618105
2019-08-27,0.009710821759412402,0.003339625879258845,-0.0007610856016561085,0.007744626605771465
2019-08-28,-0.002816539407023644,0.00035068437458285473,0.003540410927345139,0.006545480165679685
2019-08-29,-0.007164566813753437,-0.0019263401517908285,0.009782507690324849,0.012687291793508804
2019-08-30,-0.0025672712303844714,0.00026290319216459856,0.003187560548358226,0.0006427872591217021
2019-09-03,0.013913043478260834,0.0021964309028779105,0.008463758234393604,-0.00689910050906084
2019-09-04,0.006243592878966586,0.0015784394993245687,0.005929887484771967,0.010842079212828093
2019-09-05,-0.024001119491110168,-0.0080528501623236,-0.005484607449593448,0.013009813642266721
2019-09-06,-0.008523132778435305,0.0006178065507498331,0.0015265168165987664,0.0009106051537297599
2019-09-09,-0.0037344897557421985,-0.006173079578332907,-0.006385345460519054,-9.401025965849463e-05
2019-09-10,-0.008557937047107611,-0.007275879364881277,0.004450122471829632,0.0003223043548219451
2019-09-11,0.006063676329913781,-0.0009832855701299437,0.009631260319207469,0.007229681189480308
2019-09-12,0.002056360685188219,-0.0022367954193472928,0.0009130819450122729,0.002879153101061016
2019-09-13,-0.008279177519783909,-0.009146234934688136,0.0031042526013589367,-0.0007244143620946941
2019-09-16,0.008348294532203537,0.004343797911892988,-0.006257223977774062,-0.0031355866640028207
2019-09-17,0.0019813102518067005,0.0026129293560266387,-0.00013658590069365317,0.0025817523700197853
2019-09-18,-0.006285306153149484,0.0003597502219190307,-0.00086058204080941,0.00034269198975556137
2019-09-19,0.004050828215713009,0.0004489691253568573,0.005783323187093847,1.997472142156731e-05
2019-09-20,0.011820485442912032,0.0057468183861288935,-0.0015632646610654888,-0.0048955765157830955
2019-09-23,0.005596383832365381,0.001429147637656225,-0.0025595726201116387,-9.693591923765066e-05
2019-09-24,0.005286918308423871,0.004992904333934733,-0.004736516680082126,-0.008416371322106486
2019-09-25,-0.018545379403875573,-0.00656512838184331,-0.0001919936311955972,0.006158571742003405
2019-09-26,-0.0002820880237280887,0.002143628910274087,0.008381357703189263,-0.002428916406865711
2019-09-27,-0.005148429100112373,0.0014253188106174708,0.010216171274853636,-0.005316352490240539
2019-09-30,-0.015525325955691782,0.0008012065301918891,-0.0024238506270490845,0.005047606675254723
2019-10-01,0.005472814807717441,0.0027694970125071716,-0.0064658607167917825,-0.012258373372913245
2019-10-02,0.011673634369571584,0.003462675278452121,-0.03230844000893196,-0.017903202985502964
2019-10-03,0.004530648552570016,0.0052215157185417915,-0.006303952593015083,0.00797191259701524
2019-10-04,0.0,0.001936745890126934,0.010992399063810332,0.014216897585460186
2019-10-07,-0.008527071931805796,-0.003338602944232938,0.005939570195941046,-0.004478294673592398
2019-10-08,0.00874259511120079,0.0021153469414547654,-0.007599398126311718,-0.015560819201407838
2019-10-09,0.0009160434363713055,-0.0025510279492093613,0.003261815999891615,0.0091044925499415
2019-10-10,-0.008729359144837523,-0.006261959401888562,0.002776795136224086,0.006415695380997066
2019-10-11,-0.005539370732339566,-0.006834234649695237,0.008446537367438056,0.010938977513132997
2019-10-14,0.003999125640758994,0.0027705222126184204,-0.00463635070627999,-0.0013871187334510982
2019-10-15,-0.006970593591764218,-0.004812716819307394,-0.0002633814852359695,0.009955676641137279
2019-10-16,0.0057302703836425994,0.001970124737085799,-0.0060458285353925945,-0.0019995427986508885
2019-10-17,0.0014243781997433924,-0.0003576079450449132,0.001994950430733722,0.0027628315736780706
2019-10-18,-0.0010667370445437419,0.0008941420414598777,-0.00441358727612029,-0.003919344949506964
2019-10-21,-0.004770136663166058,-0.003662549415270888,0.00181802923145713,0.006871616056117524
2019-10-22,0.002932997222985456,0.002331310015952104,0.006826163057280121,-0.003568666378412577
2019-10-23,0.0023537934253772264,0.000357579422217702,0.0066828693674176876,0.0028471487971184484
2019-10-24,0.007115918371069618,-0.00017860720535778363,0.009310343018796186,0.0019204463587332299
2019-10-25,0.0023316740895991117,-0.0021459626255979636,-0.0005185110856230635,0.004072700506109195
2019-10-28,-0.008600036764796815,-0.0037644024988766622,0.0009283643508088968,0.005581337868471481
2019-10-29,-0.0027730332148816483,0.0008998510775104496,-0.0034100365100354635,-0.0008324053147991117
2019-10-30,0.005490226541611021,0.00485317407869057,0.0033532705548549036,0.00325337015914573
2019-10-31,0.009998499224238566,0.006350455516320963,-0.011240233608761363,-0.0030228605633046968
2019-11-01,0.000912763389017579,-0.001886803426316197,0.00744992008271228,0.009662312168146059
2019-11-04,-0.002876007780098777,-0.005083770557391842,0.00921618835845317,0.003704089049704651
2019-11-05,-0.016180006273117664,-0.005377810818098516,0.002496696182492375,-0.001185699214361291
2019-11-06,0.004290245395359271,0.002883556914162755,0.001164047257423917,0.0007024972279667807
2019-11-07,-0.015521486102876958,-0.007997631741894828,0.00131135597971066,0.0027300951851503275
2019-11-08,-0.006364394703267995,-0.0013586818506515774,-0.006345863121045792,0.0025606760900243053
2019-11-11,-0.002401934875323586,0.001088456339845667,-0.004198698637630671,-0.0019624672514313435
2019-11-12,0.0026995120660886496,0.00045307037383790494,0.005035123469161462,0.0015646460846321375
2019-11-13,0.004002059820052306,0.0027169512568148146,-0.0019278935590084645,0.0007115345908383919
2019-11-14,0.004203521155341949,0.005058458544677347,-0.007944334132301112,0.0008370427393644686
2019-11-15,-0.0025259154943226836,-0.0008090633504697076,0.0013849410276911556,0.007695488006902673
2019-11-18,0.0029664162029099383,0.0017091762242327224,0.0006573132636269463,0.0005031528617669423
2019-11-19,0.0005050304911609071,0.0018855115604619055,0.0022031020628523468,-0.0005925944462060739
2019-11-20,0.0005046655432805469,0.003674666875993493,-0.0083699454275451,-0.003756184245747196
2019-11-21,-0.005477043362080103,-0.002500990635752376,-0.0032908643502581603,-0.0015827522106851566
2019-11-22,-0.0018840181654777854,-0.00017831099650866822,0.012184635957414924,0.0021749356911917594
2019-11-25,-0.004791662812458131,0.0004474380456411797,0.00948572389756519,0.007507291353015866
2019-11-26,0.004814733391401704,0.0018794265493080609,0.0009194182426786046,0.0021955703874654287
2019-11-27,-0.005299919828770094,-0.0025903758750227546,0.003606557614924455,0.004174424362754614
2019-11-29,0.006203971517371398,-0.0008059212438135122,-0.011211581318105734,-0.004011219709926239
2019-12-02,-0.0005078146228696401,-0.0035901601786295645,-0.00824883926444564,-0.008631020716408422
2019-12-03,0.00957984896245434,0.008918230151302886,-0.01744466700885694,-0.00663809511563529
2019-12-04,-0.0013658431498282386,-0.0038396057915504045,0.004148767408337362,0.00632356747139462
2019-12-05,0.0005758841931267078,-0.0023305816054429718,-0.007039034243061848,0.0015002511791302187
2019-12-06,-0.009928092682104261,-0.0030542912951113665,0.014261938996275925,0.009135724328457329
2019-12-09,-0.00029060665275248976,0.0008112789302654466,-0.0008011786140682542,-0.00316282139344648
2019-12-10,0.0028347098739491816,-0.0011708003906796272,-0.002778597703534391,-0.0010969340964486207
2019-12-11,0.00688553265084435,0.004146557203469792,0.00034655799546512434,0.002908158040315856
2019-12-12,-0.003527249493396556,-0.007899993778659908,0.007926527009776363,0.008575225775086182
2019-12-13,0.004478873140076667,0.005881463135124054,0.010985069408640857,7.258178414493166e-05
2019-12-16,-7.198680622300113e-05,-0.0046778017972143315,0.022533820751362343,0.007147785279833618
2019-12-17,-0.00021575647831872935,9.092453598213979e-05,0.0008245277959768593,0.00033529222633799094
2019-12-18,7.200752478642158e-05,-0.002711631521539193,0.002059718602884786,-0.00043230017186479675
2019-12-19,0.002589559770448613,0.0007807619987827419,0.0043761936206669905,0.004459292004863613
2019-12-20,0.0010044438566789715,0.0,0.0011487226407957962,0.004944781081796634
2019-12-23,0.003081942822633188,-0.0009070913917330614,0.005420388744642235,0.0008661436002121992
2019-12-24,0.009431992518777577,0.0017244950372323764,0.001128088769883684,-0.00019544819997963092
2019-12-27,0.0075033448470021025,0.0028992573290504975,0.0016639640871907169,0.005162325671720369
2019-12-30,0.0021077991140190377,-0.0006326599860614346,-0.007560570501358721,-0.005780822450430323
2019-12-31,0.0018929327941459295,-0.0036156238757882875,-0.005891604794605043,0.0029460216619106028
2020-01-02,0.0073478173310379535,0.004627311658853994,0.008206923942671862,0.008378802677341701
2020-01-03,0.013268521727000326,0.006682669069810077,0.002380245140399806,-0.007059870562045378
2020-01-06,0.010489502076611812,-0.0010765420615962418,-0.006179169062196177,0.0035333728907271933
2020-01-07,0.003935150508558971,-0.0014369890501338967,-0.00018479827595518916,-0.0028032386528962228
2020-01-08,-0.007501524641443713,-0.002338328989926808,0.0001320323760405362,0.004902451368978156
2020-01-09,-0.005651653463197515,0.0007212149173627669,0.003062772526581048,0.006655262605488987
2020-01-10,0.006026192495848015,0.0021620854238277865,-0.0013424665615614506,-0.002855178689662563
2020-01-13,-0.007419483430124996,-0.0011685733077945182,0.00391415222851399,0.006976215252569862
2020-01-14,-0.0008915435213457945,0.001979454336786146,0.0006300940750325612,-0.001514532772802224
2020-01-15,0.005834242779070742,0.0025150761441952163,0.0026763096406785536,0.0018701968845122874
2020-01-16,-0.0015695082440052577,-0.002060507602810069,-0.004317789402224048,0.00836655302646827
2020-01-17,0.0018454259925253513,-0.0008079469350696922,0.008515374205880555,0.003862162248501333
2020-01-21,0.0010915790702048511,0.003953060051975932,-0.008326154005505071,-0.0026519776473655776
2020-01-22,0.0003406555206315609,0.00017901643704965053,-0.005098123953515832,0.0002890760711180551
2020-01-23,0.002248122121045526,0.0025053876508960293,-0.008478678780655557,0.0011409766124783616
2020-01-24,0.005845572586286041,0.003570427499678397,0.010429266306662965,-0.009042160974207403
2020-01-27,0.006825312844883635,0.006759254481393695,-0.02292379413969814,-0.015730711659182384
2020-01-28,-0.008926785569624784,-0.0033569757383410392,0.009255149924100703,0.010053584595046017
2020-01-29,0.005417872354848807,0.004786080240082757,0.00038765119147088356,-0.0008668741908683941
2020-01-30,6.732120695107646e-05,0.0009706751714524398,-0.013576366498801784,0.003134358792605374
2020-01-31,0.005792420039608892,0.005023094222316615,-0.013004605797886759,-0.01770582037552626
2020-02-03,-0.006495688802043542,-0.0008514754713455641,0.0055311288344084275,0.007254613892351713
2020-02-04,-0.01300895070524588,-0.005800206323998247,0.015492131502369055,0.014980414164082134
2020-02-05,0.0012293105482077404,-0.004331408262994274,0.00573942799987659,0.01125059589785371
2020-02-06,0.005388399719282511,0.0007099376043293582,0.00298026123454731,0.003325672876785646
2020-02-07,0.002645857569860688,0.004790921741518073,-0.005076698961536952,-0.005400853672730133
2020-02-10,0.0025712490701368385,0.0019425532740753315,-0.0026518130433548226,0.007326397804890528
2020-02-11,-0.0034419552752806837,-0.0023794944618313885,0.0070499134792287865,0.0016884725532351208
2020-02-12,-0.0008127480224853212,-0.0025614695213008742,0.00466704009064256,0.006462646466197652
2020-02-13,0.00569345014846645,0.0008857081433213398,-0.010936491746093457,-0.0016304457368023773
2020-02-14,0.004178427664004669,0.002477243635274018,-0.005756830695618609,0.0018435333204338544
2020-02-18,0.012818816524224008,0.0015888500812002437,-0.003657677356096567,-0.002919942636890105
2020-02-19,0.005831221275388376,-0.00017665485894224897,0.010159848279599037,0.004705785881164548
2020-02-20,0.004084659090851872,0.002908965678963149,-0.0027356714957422756,-0.00381551976362815
2020-02-21,0.015025216397275942,0.004042642971628041,-0.004397196956013039,-0.01051810302712286
2020-02-24,0.008985128746405113,0.007789843082629755,-0.03337431636238475,-0.03351362667122315
2020-02-25,-0.017874260693127697,0.0027792367381267447,-0.019408102243236525,-0.030279995565056117
2020-02-26,0.004370503298157802,-0.0005199624694927074,0.0035053360689905055,-0.0037785406053220116
2020-02-27,0.00019483522153040944,0.004852917232290421,-0.03494499079250979,-0.04416324258407911
2020-02-28,-0.03649347478693177,0.011210908707933287,-0.03175207577368733,-0.008238340444361891
2020-03-02,0.005526297603759334,-0.0006835407862623155,0.011290733912544315,0.046039229006110016
2020-03-03,0.031434333360162325,0.011620038022639667,0.009511832468953596,-0.028107896121075893
2020-03-04,0.0017545277375516921,-0.0021955636722736926,0.014497916035861591,0.04220259077449118
2020-03-05,0.021600945458936538,0.008887659220316424,-0.01616881767320766,-0.033922077046888544
2020-03-06,0.00038096105467699815,0.010151746061124678,-0.03620959349533104,-0.01705385200037013
2020-03-09,0.0016502348575044845,0.008970141274984078,-0.07687312930733892,-0.07596969747745097
2020-03-10,-0.02110133630677158,-0.018356804053290654,-0.0009386183845123686,0.04939630628156144
2020-03-11,-0.0035603512879937016,-0.009979246601788505,-0.014043185223598265,-0.048868445131273974
2020-03-12,-0.0398882588306293,0.0005081276244613964,-0.10873819450353106,-0.09511268097833658
2020-03-13,-0.03051623730778741,-0.006518663072596742,0.024553717929594265,0.09287124972971839
2020-03-16,-0.011446115323986206,0.026416813581402243,-0.04006634167966894,-0.11984055240393443
2020-03-17,0.0135554799295321,-0.02507279289662645,0.027916328931936185,0.05995484974402432
2020-03-18,-0.019921988429849713,-0.013880771642572953,-0.04047287175204983,-0.051830762729157875
2020-03-19,-0.018905499074657994,0.0032819346092958224,0.0139747271257884,0.0047078080405855705
